Date,Rented Bike Count,Hour,Temperature(กษ),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(กษ),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
2018-02-18,52,7,-4.6,31,1.2,2000,-19.2,0,0,0,Winter,No Holiday,Yes
2018-02-18,92,8,-4.8,31,0.8,2000,-19.3,0.02,0,0,Winter,No Holiday,Yes
2018-02-18,137,9,-4.1,30,0.5,2000,-19.1,0.28,0,0,Winter,No Holiday,Yes
2018-02-18,156,10,-1.8,23,0.6,2000,-20.2,0.8,0,0,Winter,No Holiday,Yes
2018-02-18,183,11,0,20,0.8,1975,-20.3,1.05,0,0,Winter,No Holiday,Yes
2018-02-18,263,12,2.2,17,1,1979,-20.4,1.75,0,0,Winter,No Holiday,Yes
2018-02-18,337,13,3.7,17,1.4,2000,-19.1,1.98,0,0,Winter,No Holiday,Yes
2018-02-18,372,14,4.1,17,1.8,1996,-18.8,1.87,0,0,Winter,No Holiday,Yes
2018-02-18,440,15,5,16,2,1970,-18.8,1.42,0,0,Winter,No Holiday,Yes
2018-02-18,404,16,5.1,16,1.8,1998,-18.7,1.17,0,0,Winter,No Holiday,Yes
2018-02-18,354,17,4.2,17,2.5,1990,-18.7,0.66,0,0,Winter,No Holiday,Yes
2018-02-18,310,18,2.8,25,3,2000,-15.3,0.22,0,0,Winter,No Holiday,Yes
2018-02-18,238,19,1.5,30,2.6,2000,-14.2,0,0,0,Winter,No Holiday,Yes
2018-02-18,213,20,0.6,33,1.9,2000,-13.8,0,0,0,Winter,No Holiday,Yes
2018-02-18,226,21,0.2,32,1.1,1951,-14.5,0,0,0,Winter,No Holiday,Yes
2018-02-18,191,22,-0.3,34,1.6,1981,-14.2,0,0,0,Winter,No Holiday,Yes
2018-02-18,153,23,-0.7,37,0.9,1814,-13.6,0,0,0,Winter,No Holiday,Yes
2018-02-19,148,0,-1.1,39,1.7,1832,-13.3,0,0,0,Winter,No Holiday,Yes
2018-02-19,101,1,-1.4,42,1.1,1805,-12.6,0,0,0,Winter,No Holiday,Yes
2018-02-19,59,2,-1.4,41,1.1,1582,-12.9,0,0,0,Winter,No Holiday,Yes
2018-02-19,42,3,-1.4,41,1.6,1870,-12.9,0,0,0,Winter,No Holiday,Yes
2018-02-19,50,4,-1.9,44,0.7,1907,-12.5,0,0,0,Winter,No Holiday,Yes
2018-02-19,59,5,-1.8,44,0.5,1862,-12.4,0,0,0,Winter,No Holiday,Yes
2018-02-19,139,6,-1.4,46,0.3,1651,-11.5,0,0,0,Winter,No Holiday,Yes
2018-02-19,349,7,-0.9,45,0.9,1820,-11.3,0,0,0,Winter,No Holiday,Yes
2018-02-19,646,8,-1.2,51,0.8,1800,-10,0.05,0,0,Winter,No Holiday,Yes
2018-02-19,347,9,-0.6,43,0.5,1596,-11.6,0.52,0,0,Winter,No Holiday,Yes
2018-02-19,235,10,2.6,45,1.2,1230,-8.1,1.17,0,0,Winter,No Holiday,Yes
2018-02-19,314,11,4.3,44,2.3,1091,-6.9,1.77,0,0,Winter,No Holiday,Yes
2018-02-19,361,12,4.7,43,2.1,1131,-6.8,1.38,0,0,Winter,No Holiday,Yes
2018-02-19,332,13,5.1,41,1.8,1097,-7,1.03,0,0,Winter,No Holiday,Yes
2018-02-19,373,14,5.6,38,1.6,1087,-7.6,1.1,0,0,Winter,No Holiday,Yes
2018-02-19,392,15,6.3,35,2.6,991,-8,1.2,0,0,Winter,No Holiday,Yes
2018-02-19,403,16,6.3,35,2.9,1117,-8,1.1,0,0,Winter,No Holiday,Yes
2018-02-19,522,17,5.7,36,3,1073,-8.2,0.57,0,0,Winter,No Holiday,Yes
2018-02-19,819,18,4.7,43,2.4,938,-6.8,0.19,0,0,Winter,No Holiday,Yes
2018-02-19,533,19,3.6,55,1.6,728,-4.6,0,0,0,Winter,No Holiday,Yes
2018-02-19,417,20,2.4,60,1.9,661,-4.5,0,0,0,Winter,No Holiday,Yes
2018-02-19,388,21,1.8,63,1.2,604,-4.5,0,0,0,Winter,No Holiday,Yes
2018-02-19,357,22,1,69,0.7,525,-4,0,0,0,Winter,No Holiday,Yes
2018-02-19,218,23,0.5,73,1.5,465,-3.7,0,0,0,Winter,No Holiday,Yes
2018-02-20,177,0,0,75,2.3,394,-3.9,0,0,0,Winter,No Holiday,Yes
2018-02-20,172,1,-0.5,76,1.6,402,-4.2,0,0,0,Winter,No Holiday,Yes
2018-02-20,115,2,-0.8,76,0.8,421,-4.5,0,0,0,Winter,No Holiday,Yes
2018-02-20,63,3,-1.3,80,0.7,392,-4.3,0,0,0,Winter,No Holiday,Yes
2018-02-20,64,4,-1.6,83,0.6,368,-4.1,0,0,0,Winter,No Holiday,Yes
2018-02-20,79,5,-1.8,82,1.3,375,-4.4,0,0,0,Winter,No Holiday,Yes
2018-02-20,164,6,-2.1,82,1.8,381,-4.7,0,0,0,Winter,No Holiday,Yes
2018-02-20,404,7,-2.2,76,1.9,527,-5.8,0,0,0,Winter,No Holiday,Yes
2018-02-20,727,8,-2.1,71,1.7,610,-6.6,0.06,0,0,Winter,No Holiday,Yes
2018-02-20,384,9,-1.4,56,1.4,709,-9,0.54,0,0,Winter,No Holiday,Yes
2018-02-20,265,10,1.1,38,3.1,1184,-11.6,1.13,0,0,Winter,No Holiday,Yes
2018-02-20,322,11,2.8,35,3.9,1265,-11.1,1.71,0,0,Winter,No Holiday,Yes
2018-02-20,356,12,4,23,3.5,1785,-15.3,2.03,0,0,Winter,No Holiday,Yes
2018-02-20,370,13,4.2,22,3.9,1812,-15.6,2.21,0,0,Winter,No Holiday,Yes
2018-02-20,335,14,5,20,3.7,1866,-16.1,2.12,0,0,Winter,No Holiday,Yes
2018-02-20,431,15,5.4,18,3.7,1940,-17,1.82,0,0,Winter,No Holiday,Yes
2018-02-20,393,16,5.1,17,3.4,2000,-18,1.2,0,0,Winter,No Holiday,Yes
2018-02-20,514,17,3.9,19,3.6,2000,-17.6,0.58,0,0,Winter,No Holiday,Yes
2018-02-20,764,18,3.2,20,2.9,2000,-17.6,0.16,0,0,Winter,No Holiday,Yes
2018-02-20,522,19,2.5,21,2.2,2000,-17.6,0,0,0,Winter,No Holiday,Yes
2018-02-20,358,20,1.8,19,3.1,2000,-19.4,0,0,0,Winter,No Holiday,Yes
2018-02-20,415,21,1.1,21,1.6,2000,-18.8,0,0,0,Winter,No Holiday,Yes
2018-02-20,319,22,0.5,22,2.9,2000,-18.8,0,0,0,Winter,No Holiday,Yes
2018-02-20,242,23,-0.5,26,3.3,2000,-17.7,0,0,0,Winter,No Holiday,Yes
2018-02-21,171,0,-1.4,28,3.4,1990,-17.6,0,0,0,Winter,No Holiday,Yes
2018-02-21,162,1,-2.2,31,1.1,1970,-17,0,0,0,Winter,No Holiday,Yes
2018-02-21,105,2,-2.9,31,1.6,1931,-17.7,0,0,0,Winter,No Holiday,Yes
2018-02-21,59,3,-3.4,32,0.9,1977,-17.7,0,0,0,Winter,No Holiday,Yes
2018-02-21,50,4,-3.8,32,1.1,2000,-18.1,0,0,0,Winter,No Holiday,Yes
2018-02-21,63,5,-4,35,1.8,2000,-17.2,0,0,0,Winter,No Holiday,Yes
2018-02-21,159,6,-4,34,3.4,2000,-17.5,0,0,0,Winter,No Holiday,Yes
2018-02-21,385,7,-4.1,35,3.5,1980,-17.3,0,0,0,Winter,No Holiday,Yes
2018-02-21,718,8,-4.3,36,1.9,1955,-17.1,0.06,0,0,Winter,No Holiday,Yes
2018-02-21,373,9,-3.8,28,1.7,1904,-19.6,0.63,0,0,Winter,No Holiday,Yes
2018-02-21,244,10,-1.8,25,2.6,1913,-19.2,1.17,0,0,Winter,No Holiday,Yes
2018-02-21,276,11,0.2,22,2.2,1907,-19,1.57,0,0,Winter,No Holiday,Yes
2018-02-21,351,12,2.2,17,2,1824,-20.4,1.99,0,0,Winter,No Holiday,Yes
2018-02-21,299,13,2.9,14,3.3,2000,-22,2.14,0,0,Winter,No Holiday,Yes
2018-02-21,365,14,3.3,14,2.9,1985,-21.7,2.49,0,0,Winter,No Holiday,Yes
2018-02-21,366,15,4.2,15,2.7,1995,-20.2,2.21,0,0,Winter,No Holiday,Yes
2018-02-21,409,16,3.7,14,3.9,2000,-21.4,1.71,0,0,Winter,No Holiday,Yes
2018-02-21,469,17,3.1,14,3.7,2000,-21.9,1,0,0,Winter,No Holiday,Yes
2018-02-21,784,18,1.8,16,3.4,2000,-21.4,0.31,0,0,Winter,No Holiday,Yes
2018-02-21,460,19,-0.1,39,2.8,2000,-12.4,0,0,0,Winter,No Holiday,Yes
2018-02-21,356,20,-1.1,43,1.5,2000,-12.1,0,0,0,Winter,No Holiday,Yes
2018-02-21,345,21,-1.6,52,2.2,2000,-10.1,0,0,0,Winter,No Holiday,Yes
2018-02-21,299,22,-2.2,55,1.4,2000,-10,0,0,0,Winter,No Holiday,Yes
2018-02-21,223,23,-2.7,58,1.1,2000,-9.8,0,0,0,Winter,No Holiday,Yes
2018-02-22,195,0,-2.7,58,1.7,2000,-9.8,0,0,0,Winter,No Holiday,Yes
2018-02-22,190,1,-2.2,58,1,2000,-9.3,0,0,0,Winter,No Holiday,Yes
2018-02-22,116,2,-2.9,57,0,1985,-10.2,0,0,0,Winter,No Holiday,Yes
2018-02-22,71,3,-2.8,57,0.5,1995,-10.1,0,0,0,Winter,No Holiday,Yes
2018-02-22,66,4,-2.4,58,0.3,2000,-9.5,0,0,0,Winter,No Holiday,Yes
2018-02-22,75,5,-2.4,59,1.1,1984,-9.3,0,0,0,Winter,No Holiday,Yes
2018-02-22,151,6,-3,62,0.8,1996,-9.2,0,0,0,Winter,No Holiday,Yes
2018-02-22,373,7,-3.7,64,0.7,1891,-9.5,0,0,0,Winter,No Holiday,Yes
2018-02-22,783,8,-3.6,63,0.9,1473,-9.6,0.07,0,0,Winter,No Holiday,Yes
2018-02-22,383,9,-1.9,51,0.9,1654,-10.7,0.58,0,0,Winter,No Holiday,Yes
2018-02-22,259,10,0.9,44,1.1,1826,-10,1.16,0,0,Winter,No Holiday,Yes
2018-02-22,308,11,2.7,44,0.9,1761,-8.3,1.45,0,0,Winter,No Holiday,Yes
2018-02-22,352,12,4.8,47,2.6,1373,-5.5,1.72,0,0,Winter,No Holiday,Yes
2018-02-22,316,13,4.5,51,3.8,1108,-4.7,1.08,0,0,Winter,No Holiday,Yes
2018-02-22,331,14,4.8,50,4.3,1168,-4.7,1.01,0,0,Winter,No Holiday,Yes
2018-02-22,356,15,5,49,4.4,1138,-4.8,0.96,0,0,Winter,No Holiday,Yes
2018-02-22,404,16,5,50,4.3,1121,-4.5,0.74,0,0,Winter,No Holiday,Yes
2018-02-22,465,17,4.6,52,3.9,1059,-4.4,0.5,0,0,Winter,No Holiday,Yes
2018-02-22,730,18,3.9,56,4,1004,-4,0.18,0,0,Winter,No Holiday,Yes
2018-02-22,499,19,3.5,60,2.7,936,-3.5,0,0,0,Winter,No Holiday,Yes
2018-02-22,348,20,3,62,2.4,975,-3.5,0,0,0,Winter,No Holiday,Yes
2018-02-22,393,21,2.9,64,2.5,1154,-3.2,0,0,0,Winter,No Holiday,Yes
2018-02-22,346,22,2.9,65,2.3,1150,-3,0,0,0,Winter,No Holiday,Yes
2018-02-22,202,23,2.9,63,2.6,1253,-3.4,0,0,0,Winter,No Holiday,Yes
2018-03-01,71,0,2,96,1.3,1894,1.4,0,2,0,Spring,Holiday,Yes
2018-03-01,147,1,2.1,97,0.2,859,1.6,0,0,0,Spring,Holiday,Yes
2018-03-01,180,2,2,97,1,580,1.5,0,0,0,Spring,Holiday,Yes
2018-03-01,92,3,1.6,97,2.3,469,1.1,0,0.1,0,Spring,Holiday,Yes
2018-03-01,28,4,1.6,97,1.1,636,1.1,0,0,0,Spring,Holiday,Yes
2018-03-01,11,5,2.2,97,2.9,362,1.7,0,0,0,Spring,Holiday,Yes
2018-03-01,33,6,3,96,2.7,303,2.4,0,0.4,0,Spring,Holiday,Yes
2018-03-01,61,7,2.6,89,4.3,320,0.9,0,0,0,Spring,Holiday,Yes
2018-03-01,148,8,1.5,80,3.2,1246,-1.5,0.04,0,0,Spring,Holiday,Yes
2018-03-01,160,9,0.1,78,4.9,615,-3.2,0.09,0,0,Spring,Holiday,Yes
2018-03-01,191,10,0.1,53,5.3,1022,-8.3,1.12,0,0,Spring,Holiday,Yes
2018-03-01,239,11,0.8,52,4.6,1035,-7.9,2.2,0,0,Spring,Holiday,Yes
2018-03-01,311,12,0.5,46,4.7,1172,-9.8,2.49,0,0,Spring,Holiday,Yes
2018-03-01,358,13,1.4,37,4,1681,-11.7,2.95,0,0,Spring,Holiday,Yes
2018-03-01,375,14,1.2,36,6,1430,-12.2,2.86,0,0,Spring,Holiday,Yes
2018-03-01,458,15,1.6,35,4.5,1567,-12.2,2.54,0,0,Spring,Holiday,Yes
2018-03-01,460,16,1.4,33,4.8,1480,-13.1,1.98,0,0,Spring,Holiday,Yes
2018-03-01,423,17,0.4,37,5.2,1366,-12.6,1.23,0,0,Spring,Holiday,Yes
2018-03-01,317,18,-0.8,40,4.7,1429,-12.7,0.43,0,0,Spring,Holiday,Yes
2018-03-01,231,19,-1.7,45,3.3,1375,-12.1,0.01,0,0,Spring,Holiday,Yes
2018-03-01,246,20,-2.2,49,3.5,1325,-11.4,0,0,0,Spring,Holiday,Yes
2018-03-01,212,21,-3,50,3.7,1301,-11.9,0,0,0,Spring,Holiday,Yes
2018-03-01,190,22,-3.6,52,3.7,1277,-12,0,0,0,Spring,Holiday,Yes
2018-03-01,190,23,-4,52,3.4,1272,-12.4,0,0,0,Spring,Holiday,Yes
2018-03-02,156,0,-4.3,53,2.6,1334,-12.4,0,0,0,Spring,No Holiday,Yes
2018-03-02,108,1,-4.6,52,2.1,1372,-12.9,0,0,0,Spring,No Holiday,Yes
2018-03-02,71,2,-5.3,52,1.2,1434,-13.6,0,0,0,Spring,No Holiday,Yes
2018-03-02,49,3,-5.7,50,1.7,1559,-14.4,0,0,0,Spring,No Holiday,Yes
2018-03-02,47,4,-5.8,48,1.5,1552,-15,0,0,0,Spring,No Holiday,Yes
2018-03-02,65,5,-6.1,49,1,1621,-15.1,0,0,0,Spring,No Holiday,Yes
2018-03-02,135,6,-6.4,50,1.5,1593,-15.1,0,0,0,Spring,No Holiday,Yes
2018-03-02,401,7,-6.6,52,0.5,1555,-14.8,0,0,0,Spring,No Holiday,Yes
2018-03-02,617,8,-6.2,45,0.4,1600,-16.2,0.17,0,0,Spring,No Holiday,Yes
2018-03-02,343,9,-4.6,34,1.2,1583,-18.1,0.87,0,0,Spring,No Holiday,Yes
2018-03-02,274,10,-1.8,30,2.1,1608,-17.1,1.59,0,0,Spring,No Holiday,Yes
2018-03-02,343,11,0.1,30,1.8,1640,-15.4,2.19,0,0,Spring,No Holiday,Yes
2018-03-02,388,12,1.8,26,2.2,1556,-15.7,2.61,0,0,Spring,No Holiday,Yes
2018-03-02,375,13,2.3,22,3.1,1627,-17.2,2.83,0,0,Spring,No Holiday,Yes
2018-03-02,450,14,3.4,23,2.4,1545,-15.8,2.74,0,0,Spring,No Holiday,Yes
2018-03-02,463,15,4.3,22,1.3,1837,-15.6,2.48,0,0,Spring,No Holiday,Yes
2018-03-02,574,16,5.2,21,2.1,1721,-15.4,1.97,0,0,Spring,No Holiday,Yes
2018-03-02,631,17,4.3,21,2.5,1961,-16.1,1.13,0,0,Spring,No Holiday,Yes
2018-03-02,854,18,3.5,22,0.9,1961,-16.2,0.43,0,0,Spring,No Holiday,Yes
2018-03-02,568,19,2,26,2.3,1985,-15.5,0.02,0,0,Spring,No Holiday,Yes
2018-03-02,427,20,1.2,35,2.5,1977,-12.6,0,0,0,Spring,No Holiday,Yes
2018-03-02,396,21,1,34,1.4,1880,-13.1,0,0,0,Spring,No Holiday,Yes
2018-03-02,414,22,0.5,38,0.9,1907,-12.2,0,0,0,Spring,No Holiday,Yes
2018-03-02,284,23,0.3,38,0.2,1895,-12.3,0,0,0,Spring,No Holiday,Yes
2018-03-03,218,0,0.5,34,0.4,1889,-13.5,0,0,0,Spring,No Holiday,Yes
2018-03-03,229,1,0.6,36,0.4,1933,-12.7,0,0,0,Spring,No Holiday,Yes
2018-03-03,176,2,0.9,35,0.5,1856,-12.8,0,0,0,Spring,No Holiday,Yes
2018-03-03,149,3,0.8,38,0.8,1594,-11.9,0,0,0,Spring,No Holiday,Yes
2018-03-03,93,4,0.6,43,0.9,1599,-10.5,0,0,0,Spring,No Holiday,Yes
2018-03-03,55,5,0.8,39,1,1463,-11.6,0,0,0,Spring,No Holiday,Yes
2018-03-03,71,6,0.5,42,0.9,1543,-10.9,0,0,0,Spring,No Holiday,Yes
2018-03-03,159,7,0.1,43,1.4,1502,-11,0,0,0,Spring,No Holiday,Yes
2018-03-03,306,8,0.4,38,1.8,1564,-12.3,0.16,0,0,Spring,No Holiday,Yes
2018-03-03,329,9,2.2,30,1.5,1513,-13.6,0.81,0,0,Spring,No Holiday,Yes
2018-03-03,354,10,5.1,27,1.2,1563,-12.4,1.54,0,0,Spring,No Holiday,Yes
2018-03-03,431,11,8.1,21,2.1,1738,-12.9,2.15,0,0,Spring,No Holiday,Yes
2018-03-03,605,12,10.7,16,1.7,1657,-14.1,2.56,0,0,Spring,No Holiday,Yes
2018-03-03,771,13,12.2,14,1.6,1896,-14.5,2.75,0,0,Spring,No Holiday,Yes
2018-03-03,1025,14,14.4,14,1.4,1833,-12.8,2.66,0,0,Spring,No Holiday,Yes
2018-03-03,1238,15,16,14,2.2,1828,-11.5,2.33,0,0,Spring,No Holiday,Yes
2018-03-03,1285,16,15.8,15,2.6,1867,-10.8,1.7,0,0,Spring,No Holiday,Yes
2018-03-03,1197,17,15,22,2.5,1946,-6.5,0.96,0,0,Spring,No Holiday,Yes
2018-03-03,920,18,13.9,26,1.9,1995,-5.3,0.41,0,0,Spring,No Holiday,Yes
2018-03-03,630,19,12.7,32,2.3,2000,-3.6,0.01,0,0,Spring,No Holiday,Yes
2018-03-03,631,20,11.1,51,3.7,1957,1.3,0,0,0,Spring,No Holiday,Yes
2018-03-03,588,21,10.3,52,2.2,1843,0.8,0,0,0,Spring,No Holiday,Yes
2018-03-03,516,22,10.2,49,1.7,1972,0,0,0,0,Spring,No Holiday,Yes
2018-03-03,215,23,9.4,74,1.6,559,4.9,0,0,0,Spring,No Holiday,Yes
2018-03-04,161,0,8.5,87,0.9,303,6.4,0,0,0,Spring,No Holiday,Yes
2018-03-04,118,1,8.3,91,0.1,282,6.9,0,0,0,Spring,No Holiday,Yes
2018-03-04,95,2,8.3,95,0.3,243,7.5,0,0,0,Spring,No Holiday,Yes
2018-03-04,90,3,8.5,96,0.4,238,7.8,0,0.1,0,Spring,No Holiday,Yes
2018-03-04,34,4,8.8,95,0.2,218,8,0,0,0,Spring,No Holiday,Yes
2018-03-04,15,5,8.8,96,1.2,196,8.1,0,0,0,Spring,No Holiday,Yes
2018-03-04,20,6,8.6,96,0.7,224,7.9,0,0.2,0,Spring,No Holiday,Yes
2018-03-04,23,7,8.4,97,2.6,122,7.9,0,0,0,Spring,No Holiday,Yes
2018-03-04,70,8,8.3,97,0.6,152,7.8,0.01,0,0,Spring,No Holiday,Yes
2018-03-04,157,9,8.8,97,1.3,196,8.3,0.2,0.2,0,Spring,No Holiday,Yes
2018-03-04,239,10,9.8,90,0.8,335,8.2,0.64,0,0,Spring,No Holiday,Yes
2018-03-04,273,11,10.1,88,0.7,453,8.1,0.34,0,0,Spring,No Holiday,Yes
2018-03-04,358,12,10.7,85,0.9,393,8.2,0.52,0,0,Spring,No Holiday,Yes
2018-03-04,429,13,10.8,84,1.2,400,8.1,0.44,0,0,Spring,No Holiday,Yes
2018-03-04,475,14,11.2,83,1.1,518,8.4,0.45,0,0,Spring,No Holiday,Yes
2018-03-04,468,15,11.7,81,1.2,616,8.5,0.53,0,0,Spring,No Holiday,Yes
2018-03-04,396,16,11.7,82,1.1,753,8.7,0.32,0,0,Spring,No Holiday,Yes
2018-03-04,492,17,11.8,82,1.7,990,8.8,0.4,0,0,Spring,No Holiday,Yes
2018-03-04,436,18,11.5,81,1.5,1475,8.3,0.07,0,0,Spring,No Holiday,Yes
2018-03-04,289,19,11.2,81,2.3,1614,8,0,0,0,Spring,No Holiday,Yes
2018-03-04,26,20,11.3,80,1.2,1978,7.9,0,0,0,Spring,No Holiday,Yes
2018-03-04,7,21,10.6,89,2.1,606,8.8,0,2,0,Spring,No Holiday,Yes
2018-03-04,8,22,9.6,92,2.5,721,8.3,0,0,0,Spring,No Holiday,Yes
2018-03-04,9,23,8.7,91,2.9,957,7.3,0,0,0,Spring,No Holiday,Yes
2018-03-05,22,0,7.6,88,2.5,1974,5.7,0,9,0,Spring,No Holiday,Yes
2018-03-05,23,1,7,88,2.5,2000,5.1,0,0,0,Spring,No Holiday,Yes
2018-03-05,9,2,6.3,89,2.2,1456,4.6,0,0,0,Spring,No Holiday,Yes
2018-03-05,2,3,5.7,92,2,458,4.4,0,1.5,0,Spring,No Holiday,Yes
2018-03-05,4,4,5.1,90,2.6,1005,3.5,0,0,0,Spring,No Holiday,Yes
2018-03-05,22,5,4.7,89,2.3,1242,3,0,0,0,Spring,No Holiday,Yes
2018-03-05,20,6,4.2,87,2,1979,2.2,0,2,0,Spring,No Holiday,Yes
2018-03-05,85,7,3.8,87,2.2,2000,1.8,0,0,0,Spring,No Holiday,Yes
2018-03-05,184,8,3.6,88,2.3,2000,1.7,0.03,0,0,Spring,No Holiday,Yes
2018-03-05,211,9,3.7,85,1.8,2000,1.4,0.17,0,0,Spring,No Holiday,Yes
2018-03-05,232,10,4.4,80,1.8,2000,1.2,0.56,0,0,Spring,No Holiday,Yes
2018-03-05,322,11,6.1,66,1.9,2000,0.2,1.42,0,0,Spring,No Holiday,Yes
2018-03-05,438,12,7.6,58,2.4,2000,-0.1,1.85,0,0,Spring,No Holiday,Yes
2018-03-05,465,13,8.3,51,2,2000,-1.2,1.42,0,0,Spring,No Holiday,Yes
2018-03-05,550,14,10,44,1.9,2000,-1.7,2.46,0,0,Spring,No Holiday,Yes
2018-03-05,637,15,10.3,43,2.5,2000,-1.7,2.45,0,0,Spring,No Holiday,Yes
2018-03-05,718,16,11,39,1.2,2000,-2.4,1.96,0,0,Spring,No Holiday,Yes
2018-03-05,865,17,10,43,1.4,2000,-2,1.12,0,0,Spring,No Holiday,Yes
2018-03-05,1155,18,8.1,47,1.7,2000,-2.5,0.34,0,0,Spring,No Holiday,Yes
2018-03-05,782,19,5.8,53,1.7,2000,-3,0.02,0,0,Spring,No Holiday,Yes
2018-03-05,578,20,4.3,57,1.3,2000,-3.4,0,0,0,Spring,No Holiday,Yes
2018-03-05,533,21,3.1,59,1.5,2000,-4.1,0,0,0,Spring,No Holiday,Yes
2018-03-05,466,22,2.3,63,1,2000,-4,0,0,0,Spring,No Holiday,Yes
2018-03-05,274,23,1.9,60,1.3,2000,-5,0,0,0,Spring,No Holiday,Yes
2018-03-06,224,0,1.3,69,0.8,2000,-3.7,0,0,0,Spring,No Holiday,Yes
2018-03-06,188,1,0.8,67,0.8,2000,-4.6,0,0,0,Spring,No Holiday,Yes
2018-03-06,122,2,0.3,71,0.9,1999,-4.3,0,0,0,Spring,No Holiday,Yes
2018-03-06,82,3,0.1,71,0.4,2000,-4.5,0,0,0,Spring,No Holiday,Yes
2018-03-06,79,4,-0.5,75,0.6,1967,-4.3,0,0,0,Spring,No Holiday,Yes
2018-03-06,80,5,-0.9,78,0.6,1687,-4.2,0,0,0,Spring,No Holiday,Yes
2018-03-06,214,6,-1,77,0.4,1578,-4.5,0,0,0,Spring,No Holiday,Yes
2018-03-06,583,7,-1,78,0.6,1484,-4.3,0,0,0,Spring,No Holiday,Yes
2018-03-06,997,8,-0.7,76,1,1461,-4.4,0.2,0,0,Spring,No Holiday,Yes
2018-03-06,556,9,1.2,62,0.8,1338,-5.2,0.85,0,0,Spring,No Holiday,Yes
2018-03-06,380,10,3.7,51,1.3,1596,-5.5,1.56,0,0,Spring,No Holiday,Yes
2018-03-06,475,11,6.3,41,1.3,1519,-6,2.12,0,0,Spring,No Holiday,Yes
2018-03-06,504,12,8.5,34,1.9,1876,-6.4,2.55,0,0,Spring,No Holiday,Yes
2018-03-06,528,13,9.3,27,2.2,1816,-8.7,2.65,0,0,Spring,No Holiday,Yes
2018-03-06,567,14,9.2,27,2.9,1880,-8.8,2.32,0,0,Spring,No Holiday,Yes
2018-03-06,616,15,10.1,24,1.8,1839,-9.6,2.12,0,0,Spring,No Holiday,Yes
2018-03-06,680,16,10.6,26,1.9,1955,-8.1,1.75,0,0,Spring,No Holiday,Yes
2018-03-06,883,17,10.2,27,2.8,1826,-8,1.22,0,0,Spring,No Holiday,Yes
2018-03-06,1246,18,8.7,28,3.2,2000,-8.8,0.49,0,0,Spring,No Holiday,Yes
2018-03-06,833,19,7.1,30,2.7,2000,-9.3,0.02,0,0,Spring,No Holiday,Yes
2018-03-06,666,20,6.1,31,2.8,2000,-9.8,0,0,0,Spring,No Holiday,Yes
2018-03-06,625,21,5.5,33,3.2,1995,-9.5,0,0,0,Spring,No Holiday,Yes
2018-03-06,514,22,4.5,40,1.3,1871,-7.9,0,0,0,Spring,No Holiday,Yes
2018-03-06,361,23,3.5,44,0.9,1905,-7.6,0,0,0,Spring,No Holiday,Yes
2018-03-07,289,0,2.8,45,1.7,1493,-7.9,0,0,0,Spring,No Holiday,Yes
2018-03-07,194,1,2.8,46,2,1709,-7.6,0,0,0,Spring,No Holiday,Yes
2018-03-07,134,2,2.6,50,1.3,1962,-6.8,0,0,0,Spring,No Holiday,Yes
2018-03-07,92,3,2.7,55,1.5,1989,-5.4,0,0,0,Spring,No Holiday,Yes
2018-03-07,49,4,2.6,61,1.7,1998,-4.1,0,0,0,Spring,No Holiday,Yes
2018-03-07,97,5,2.5,63,1.3,1987,-3.8,0,0,0,Spring,No Holiday,Yes
2018-03-07,232,6,2.4,65,1.8,1989,-3.5,0,0,0,Spring,No Holiday,Yes
2018-03-07,598,7,2.2,65,1.9,2000,-3.7,0,0,0,Spring,No Holiday,Yes
2018-03-07,1032,8,2.6,63,1.6,1857,-3.7,0.14,0,0,Spring,No Holiday,Yes
2018-03-07,566,9,3.8,58,2,1785,-3.7,0.49,0,0,Spring,No Holiday,Yes
2018-03-07,410,10,5.2,52,1.5,1808,-3.8,0.74,0,0,Spring,No Holiday,Yes
2018-03-07,441,11,8,43,1.7,1909,-3.8,1.74,0,0,Spring,No Holiday,Yes
2018-03-07,550,12,9.6,39,1.8,1982,-3.7,2.09,0,0,Spring,No Holiday,Yes
2018-03-07,509,13,9.9,39,1.9,1911,-3.4,1.61,0,0,Spring,No Holiday,Yes
2018-03-07,505,14,9.8,38,0.9,1908,-3.8,0.93,0,0,Spring,No Holiday,Yes
2018-03-07,620,15,10.2,34,2.3,1919,-4.9,1.19,0,0,Spring,No Holiday,Yes
2018-03-07,646,16,10.4,36,3.2,1963,-4,1.02,0,0,Spring,No Holiday,Yes
2018-03-07,849,17,10.4,37,1,2000,-3.6,0.67,0,0,Spring,No Holiday,Yes
2018-03-07,1365,18,9.6,42,2,2000,-2.7,0.14,0,0,Spring,No Holiday,Yes
2018-03-07,799,19,8.9,44,2.3,2000,-2.7,0,0,0,Spring,No Holiday,Yes
2018-03-07,587,20,8.5,46,1,1977,-2.4,0,0,0,Spring,No Holiday,Yes
2018-03-07,411,21,7.9,56,1.4,1975,-0.3,0,0,0,Spring,No Holiday,Yes
2018-03-07,147,22,7.2,60,1.4,1928,0,0,0,0,Spring,No Holiday,Yes
2018-03-07,48,23,6,79,2,918,2.6,0,0,0,Spring,No Holiday,Yes
